Product URL,Product Name,Product Price,Rating,Number of Reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/Gear-Polyester-Travel-Duffle-DUFCRSTNG0406/dp/B075MMWRW6/ref=sr_1_47?crid=2M096C61O4MLT&keywords=bags&qid=1690056067&sprefix=ba%2Caps%2C283&sr=8-47,Gear Cross Training 22L Water Resistant Travel Duffle Bag/Gym Bag for Men/Women - Grey Orange,468,4.2,16587,Gear Cross Training 22L Water Resistant Travel Duffle Bag/Gym Bag for Men/Women - Grey Orange : Amazon.in: Fashion,B075MMWRW6,One wide-access main compartments with double zippers. Two additional side pockets and one quick access pocket. Easily adjustable shoulder strap. Reinforced grab handle.,Visit the Gear Store
https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B26VHXV/ref=sr_1_46?crid=2M096C61O4MLT&keywords=bags&qid=1690056067&sprefix=ba%2Caps%2C283&sr=8-46,"Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping",799,3.8,2969,"Buy Safari Flash Casual Backpack, 26 Ltr Water Resistant Travel Bags, Blue Light Weight Polyester Bagpack For Men And Women, Spacious Shoulder Bag For College, Office, Travelling And Camping from Casual Backpacks at Amazon.in. 30 days free exchange or return",B09B26VHXV,,Visit the Safari Store
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVLXD53/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&qid=1690056067&sprefix=ba%2Caps%2C283&sr=8-45,ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Grey),699,3.8,261,"Amazon.in: Buy ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Grey) online at low price in India on Amazon.in. Check out ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Grey) reviews, ratings, features, specifications and more at Amazon.in",B0BPVLXD53,,Visit the ADISA Store
https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3CG9FC/ref=sr_1_44?crid=2M096C61O4MLT&keywords=bags&qid=1690056067&sprefix=ba%2Caps%2C283&sr=8-44,ADISA Laptop Backpack 31 Ltrs,499,4.0,8962,"Amazon.in: Buy ADISA Laptop Backpack 31 Ltrs (BP004-NAV_Navy Blue) online at low price in India on Amazon.in. Check out ADISA Laptop Backpack 31 Ltrs (BP004-NAV_Navy Blue) reviews, ratings, features, specifications and more at Amazon.in",B07G3CG9FC,,Visit the ADISA Store
https://www.amazon.in/Lavie-Sport-Duffle-Luggage-Wheeler/dp/B0992JCN1W/ref=sr_1_43?crid=2M096C61O4MLT&keywords=bags&qid=1690056067&sprefix=ba%2Caps%2C283&sr=8-43,Lavie Sport Lino M Duffle Wheeler Bag for Travel | 2 Wheel Luggage Bag | Travel Bag with Adjustable Handle,749,3.8,3269,Buy Lavie Sport Lino M Cabin Size 53 cms Wheel Duffle Bag for Travel | Travel Duffle Wheeler from Travel Duffles at Amazon.in. 30 days free exchange or return,B0992JCN1W,,Visit the Lavie Sport Store
https://www.amazon.in/Amazon-Basics-Anti-theft-College-Backpack/dp/B0C8NWKRRH/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&qid=1690056067&sprefix=ba%2Caps%2C283&sr=8-42,"Amazon Basics Slope Basics Black Anti-theft 15.6 inches Laptop Bag, Office/College Backpack",869,4.5,213,"Amazon.in: Buy Amazon Basics Slope Basics Black Anti-theft 15.6 inches Laptop Bag, Office/College Backpack online at low price in India on Amazon.in. Check out Amazon Basics Slope Basics Black Anti-theft 15.6 inches Laptop Bag, Office/College Backpack reviews, ratings, features, specifications and more at Amazon.in",B0C8NWKRRH,1 Spacious Padded compartment,Brand: Amazon Basics
https://www.amazon.in/Hammonds-Flycatcher-Leather-Messenger-LB190BRN/dp/B083M1QK32/ref=sr_1_41?crid=2M096C61O4MLT&keywords=bags&qid=1690056067&sprefix=ba%2Caps%2C283&sr=8-41,HAMMONDS FLYCATCHER Laptop Bag for Men - Genuine Leather Messenger Shoulder Bag - Fits 14/15.6/16 Inch Laptops - Brown Office Bag - Multiple Pockets -Water Resistant -Executive Bag for Work and Travel,5255,4.4,570,Buy HAMMONDS FLYCATCHER Laptop Bag for Men - Genuine Leather Messenger Shoulder Bag - Fits 14/15.6/16 Inch Laptops - Brown Office Bag - Multiple Pockets -Water Resistant -Executive Bag for Work and Travel from Laptop Messenger & Shoulder Bags at Amazon.in. 30 days free exchange or return,B083M1QK32,,Visit the HAMMONDS FLYCATCHER Store
https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088XG77KN/ref=sr_1_40?crid=2M096C61O4MLT&keywords=bags&qid=1690056067&sprefix=ba%2Caps%2C283&sr=8-40,"Mi Step Out 12 L Mini Backpack (Small Size, Red, Water Repellant)",319,4.1,9457,"Mi Step Out 12 L Mini Backpack (Small Size, Red, Water Repellant) : Amazon.in: Bags, Wallets and Luggage",B088XG77KN,,Brand: MI
https://www.amazon.in/ZIPLINE-Polyester-Backpack-Children-Daypack/dp/B07XVMVV77/ref=sr_1_39?crid=2M096C61O4MLT&keywords=bags&qid=1690056067&sprefix=ba%2Caps%2C283&sr=8-39,Zipline Unisex casual polyester 36 L Backpack School Bag Women Men Boys Girls children Daypack College Bag Book School Sports Bag Weekend Bag,843,4.0,6082,"Buy Zipline Flame Casual Polyster Backpack for Men, Grey | 36L Water Resistant School Bags for Boys & Girls | Stylish, Lightweight, Durable, Spacious | Laptop Bag for Men Office, Travel, School, College from Casual Backpacks at Amazon.in. 30 days free exchange or return",B07XVMVV77,,Visit the Zipline Store
https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G/ref=sr_1_31?crid=2M096C61O4MLT&keywords=bags&qid=1690056065&sprefix=ba%2Caps%2C283&sr=8-31,"American Tourister VALEX BLUE LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER",1399,4.2,506,"Buy American Tourister VALEX BLUE LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER from Laptop Backpacks at Amazon.in. 30 days free exchange or return",B0BTD4FK9G,"A backpack isn’t just a bag. It’s a cache, a case, a mobile base of sorts. And it is a reflection of the care you’ve put into selecting the ideal loadout of items to keep on you. Introducing Valex, a modern everyday backpacks collections are available in a variety of nice looking colours to express your true self",Brand: American Tourister
https://www.amazon.in/Exotic-Sling-Womens-Girls-Grey/dp/B092VSZ69M/ref=sr_1_30?crid=2M096C61O4MLT&keywords=bags&qid=1690056065&sprefix=ba%2Caps%2C283&sr=8-30,EXOTIC Women's Sling Bag,450,4.2,2486,EXOTIC Women's Sling Bag (Grey) : Amazon.in: Fashion,B092VSZ69M,,Visit the EXOTIC Store
https://www.amazon.in/Arctic-Fox-Backpack-Charging-Laptop/dp/B089QBD333/ref=sr_1_29?crid=2M096C61O4MLT&keywords=bags&qid=1690056065&sprefix=ba%2Caps%2C283&sr=8-29,Arctic Fox Slope Anti Theft 23 L Backpack with USB Charging Port 15 Inch Laptop Backpack (Marble Black),1439,4.5,4024,Buy Arctic Fox Slope Anti Theft 23 L Backpack with USB Charging Port 15 Inch Laptop Backpack (Marble Black) from Laptop Backpacks at Amazon.in. 30 days free exchange or return,B089QBD333,"Introducing Slope Anti-Theft backpack to secure your essentials. A Multi-functional Laptop bag that has feature-rich updates like Anti-theft, mobile charging port, and a new tech-inspired design making it a prefect bag for laptop to organize your electronics and simplify your life on-the-go..",Visit the Arctic Fox Store
https://www.amazon.in/School-school-partition-Collage-Backpack/dp/B09NNYCQ1Q/ref=sr_1_28?crid=2M096C61O4MLT&keywords=bags&qid=1690056065&sprefix=ba%2Caps%2C283&sr=8-28,URBAN CARRIER School Bag For girls school bags for boys Class 5-10 Large 4 partition 45 L Laptop Collage Office Travel Unisex Backpack,431,3.5,946,Buy URBAN CARRIER Backpack 31 Ltrs shoulder bag men 4 partition 45 L Laptop Collage Office Travel Unisex Backpack from Casual Backpacks at Amazon.in. 30 days free exchange or return,B09NNYCQ1Q,,Brand: URBAN CARRIER
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BLVQ9NTD/ref=sr_1_27?crid=2M096C61O4MLT&keywords=bags&qid=1690056065&sprefix=ba%2Caps%2C283&sr=8-27,Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,699,3.8,574,"Buy Half Moon Strike 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Black | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Spacious & Multiple Pockets | from Laptop Backpacks at Amazon.in. 30 days free exchange or return",B0BLVQ9NTD,"A super-slim design, trendy looks and durable construction - this stylish 35 L backpack from Half Moon has got everything that will complement your youthful personality. With its spacious interiors, this unisex backpack is a great option for short road trips, college and work. Ergonomic design Crafted from polyester, this medium backpack is sturdy enough to withstand regular wear and tear gracefully. It features a cushioned base and internal back padding to offer you extra comfort. The padded shoulder straps of this bag can be easily adjusted according to your liking. Spacious Featuring one front pocket and three main compartments, all with speciality zippers, this bag offers you enough space to carry your books, files, coins, travel accessories, stationery, keys and mobile accessories. It comes with the Half Moon promise of quality.",Visit the Half Moon Store
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_26?crid=2M096C61O4MLT&keywords=bags&qid=1690056065&sprefix=ba%2Caps%2C283&sr=8-26,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue),549,3.9,1015,"Amazon.in: Buy ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue) online at low price in India on Amazon.in. Check out ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue) reviews, ratings, features, specifications and more at Amazon.in",B09TPX22NF,,Visit the ADISA Store
https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y5S6C2P/ref=sr_1_49?crid=2M096C61O4MLT&keywords=bags&qid=1690056071&sprefix=ba%2Caps%2C283&sr=8-49,"TABELITO Casual Laptop Backpack 15.6-inch, 25 LTR Water Repellent",549,4.0,682,"Amazon.in: Buy Tabelito® Casual Laptop Bag 15.6inch (39.6 cm) , 25 LTR Office College School Bags Business Travel Backpack for Men Women Water Resistant Bags(BLACK) online at low price in India on Amazon.in. Check out Tabelito® Casual Laptop Bag 15.6inch (39.6 cm) , 25 LTR Office College School Bags Business Travel Backpack for Men Women Water Resistant Bags(BLACK) reviews, ratings, features, specifications and more at Amazon.in",B08Y5S6C2P,,Brand: Tabelito
https://www.amazon.in/Lunars-V-Line-Resistant-Bagpack-College/dp/B08BP5CYDV/ref=sr_1_37?crid=2M096C61O4MLT&keywords=bags&qid=1690056067&sprefix=ba%2Caps%2C283&sr=8-37,"Lunar's V-Line Backpack for Men, Blue | 35L Water Resistant School Bags for Boys | Stylish, & Durable | College Bags for Men/College Bag for Girls | 1 Yr Warranty",799,4.1,2629,"Buy Lunar's V-Line Backpack for Men, Blue | 35L Water Resistant School Bags for Boys | Stylish, & Durable | College Bags for Men/College Bag for Girls | 1 Yr Warranty from Casual Backpacks at Amazon.in. 30 days free exchange or return",B08BP5CYDV,,Visit the Lunar's Store
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07NJRPJ6Q/ref=sr_1_38?crid=2M096C61O4MLT&keywords=bags&qid=1690056067&sprefix=ba%2Caps%2C283&sr=8-38,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black),448,4.3,13084,"Amazon.in: Buy Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black) online at low price in India on Amazon.in. Check out Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black) reviews, ratings, features, specifications and more at Amazon.in",B07NJRPJ6Q,,Brand: Wesley
https://www.amazon.in/ADISA-Casual-Backpack-College-BP046-NAV_Navy/dp/B0BX3QFVSM/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1690056067&sprefix=ba%2Caps%2C283&sr=8-36,ADISA 31 Ltrs Casual Backpack School College Bag Pack,399,3.8,124,"ADISA 31 Ltrs Casual Backpack School College Bag Pack (BP046-NAV_Navy Blue) : Amazon.in: Bags, Wallets and Luggage",B0BX3QFVSM,"Light weight and spacious casual backpack with 2 compartments and 1 front easy-access pocket. The front and back of the backpack are fully padded for cushioning. It has organiser for pens, visiting cards, etc along with space for carrying papers, files, books, etc. It is spacious enough to keep all your stuff. It has provision for holding bottles/unmrella on both sides and has adjustable padded shoulder straps for your comfort. The logo of the bag is Reflective so it will glow when light hits it which is a very important safety feature, specially when on road.",Visit the ADISA Store
https://www.amazon.in/gp/bestsellers/luggage/2917442031/ref=sr_bs_2_2917442031_1,DEIN KLEIDER Men's Nylon Messenger Bag,349,4.0,5131,Amazon.in Bestsellers: The most popular items in Messenger & Sling Bags,ASIN not available,,
https://www.amazon.in/STRABO-Cooper-Laptop-Bag-Capacity/dp/B0BX9SVT1D/ref=sr_1_34?crid=2M096C61O4MLT&keywords=bags&qid=1690056067&sprefix=ba%2Caps%2C283&sr=8-34,"STRABO Cooper for Boys Girls Stylish Men and Women Casual 15"" inch 25L CANVAS Laptop BACKPACK | Office, College, Travel Bag",699,4.4,50,Buy STRABO Cooper Laptop Bag - Colour Khaki 20L Capacity from Laptop Backpacks at Amazon.in. 30 days free exchange or return,B0BX9SVT1D,"Strabo Cooper is a classy Laptop Backpack, ergonomically designed for all ages, genders and purposes which houses everything in one large compartments & one exterior pocket.This backpack is especially designed for today's fast paced world,where everything should be compact and lightweight. This backpack is perfect for everyday usage such as college, school, tuitions, or short holiday trips.",Brand: STRABO
https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3TVDK6/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1690056060&sprefix=ba%2Caps%2C283&sr=8-16,Northzone Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office (Black) 40L,415,4.0,121,Buy NORTH ZONE Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office (Black) 40L (BLUE) from Laptop Backpacks at Amazon.in. 30 days free exchange or return,B0BL3TVDK6,"NORTHZONE BACKPACK If you carry your laptop to and from work, then this laptop bag from Northzone will definitely make travelling easier. Compatibility This backpack can fit a 38.1 cm laptop comfortably. Compartments This bag has three spacious compartments to store the laptop, charger, external devices, and other accessories with ease. Pockets The two mesh pockets on either sides of this black and blue backpack allow you to store a water bottle, ID card and other knick-knacks, so you can access them easily.",Brand: NORTH ZONE
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BJ32LQ6X/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1690056060&sprefix=ba%2Caps%2C283&sr=8-15,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,3.9,3217,"Buy Half Moon Large 35 Ltrs Water Resistant 17.3"" Laptop Bag for Men/Backpack for Men, Black & Orange | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Spacious & Multiple Pockets from Laptop Backpacks at Amazon.in. 30 days free exchange or return",B0BJ32LQ6X,"This backpack is lightweight water-resistant, capacity of approx 37 Ltr, has a soft and ventilated back panel, and is perfect for carrying all your necessities. Adjustable and breathable padded shoulder strap to meet different requirements for both men and women; made from highly rip and water-resistant polyester fabric, provide strengthen and long-lasting performance; roomy enough for your traveling requirements also having a Rain cover.",Visit the Half Moon Store
https://www.amazon.in/SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1690056060&sprefix=ba%2Caps%2C283&sr=8-14,Safari Compact Size 15 Ltrs Casual Backpack For Unisex Adult - Sea Blue,248,4.0,19993,Safari Compact Size 15 Ltrs Casual Backpack For Unisex Adult - Sea Blue : Amazon.in: Fashion,B07Q7CNPMV,"Be it your short trips or your daily travel across the city, daypack has got you covered. With a 15 litre capacity daypack lets you carry your wallet, umbrella, kerchief, keys, earphones, Notepad, pens and other Essentials. The drawstring compartment lets you dump things that you pick up on your way. Compact Size and 2 Compartment.",Visit the Safari Store
https://www.amazon.in/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1690056060&sprefix=ba%2Caps%2C283&sr=8-13,"Lenovo 15.6"" (39.62cm) Slim Everyday Backpack, Made in India, Compact, Water-resistant, Organized storage:Laptop sleeve,tablet pocket,front workstation,2-side pockets,Padded adjustable shoulder straps",839,4.3,3689,"Amazon.in: Buy Lenovo 15.6"" (39.62cm) Slim Everyday Backpack, Made in India, Compact, Water-resistant, Organized storage:Laptop sleeve,tablet pocket,front workstation,2-side pockets,Padded adjustable shoulder straps online at low price in India on Amazon.in. Check out Lenovo 15.6"" (39.62cm) Slim Everyday Backpack, Made in India, Compact, Water-resistant, Organized storage:Laptop sleeve,tablet pocket,front workstation,2-side pockets,Padded adjustable shoulder straps reviews, ratings, features, specifications and more at Amazon.in",B08R7RPVJF,,Brand: Lenovo
